Serial Number:,PSY1E10S
APP Serial #:,0300039A
Head Serial #:,1864
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,PSY1E10S_1864 
Instrument Comment:,27/03/2018Acklab 
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,15,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
30/07/2021,07:00:00,14.32,-5.14,0.00,0.00,0.25,-3.81,-0.27,-0.72,4.20,25.00 ,present ,12.60 ,51.90 ,
30/07/2021,07:10:01,14.31,-5.09,0.00,0.00,0.25,-3.81,-0.10,-0.71,4.20,25.40 ,present ,12.60 ,51.90 ,
30/07/2021,07:20:01,14.35,-5.13,0.00,0.00,0.25,-3.81,-0.09,-0.72,4.20,24.70 ,present ,12.60 ,51.30 ,
30/07/2021,07:30:00,14.41,-5.01,0.00,0.00,0.25,-3.81,0.00,-0.70,4.20,25.30 ,present ,12.60 ,51.30 ,
30/07/2021,07:40:01,14.49,-4.99,0.00,0.00,0.25,-3.81,0.02,-0.70,4.20,25.30 ,present ,12.60 ,51.30 ,
30/07/2021,07:50:00,14.60,-5.08,0.00,0.00,0.25,-3.81,0.19,-0.71,4.20,25.50 ,present ,12.60 ,51.30 ,
30/07/2021,08:00:01,14.72,-5.22,0.00,0.00,0.25,-3.81,0.18,-0.73,4.20,25.90 ,present ,12.60 ,51.30 ,
30/07/2021,08:10:01,14.79,-5.25,0.00,0.00,0.25,-3.81,0.05,-0.73,4.20,26.00 ,present ,12.60 ,51.30 ,
30/07/2021,08:20:00,14.85,-5.14,0.00,0.00,0.25,-3.81,0.21,-0.72,4.20,25.90 ,present ,12.60 ,51.30 ,
30/07/2021,08:30:01,14.97,-5.12,0.00,0.00,0.25,-3.81,0.29,-0.71,4.20,26.30 ,present ,12.60 ,51.90 ,
30/07/2021,08:40:00,15.12,-5.12,0.19,-0.72,0.25,-3.81,0.37,-0.71,4.20,26.20 ,present ,12.60 ,51.30 ,
30/07/2021,08:50:00,15.23,-5.14,0.22,-0.73,0.25,-3.81,0.22,-0.72,4.20,26.20 ,present ,12.60 ,51.30 ,
30/07/2021,09:00:01,15.31,-5.44,0.24,-0.78,0.25,-3.81,0.24,-0.76,4.20,26.50 ,present ,12.60 ,51.60 ,
30/07/2021,09:10:00,15.56,-5.18,0.29,-0.76,0.25,-3.81,0.61,-0.72,4.20,27.00 ,present ,12.60 ,51.90 ,
30/07/2021,09:20:00,15.91,-7.03,0.33,-1.03,0.25,-3.81,0.60,-0.98,4.20,27.90 ,present ,12.60 ,51.60 ,
30/07/2021,09:30:01,16.37,-6.31,0.36,-0.93,0.25,-3.81,0.26,-0.88,4.20,28.20 ,present ,12.60 ,52.20 ,
30/07/2021,09:40:00,16.84,-6.99,0.30,-1.01,0.25,-3.81,-0.48,-0.97,4.20,29.40 ,present ,12.60 ,51.90 ,
30/07/2021,09:50:00,17.38,-7.81,0.00,0.00,0.25,-3.81,-1.16,-1.08,4.20,30.30 ,present ,12.64 ,52.50 ,
30/07/2021,10:00:01,17.90,-7.94,0.00,0.00,0.25,-3.81,-1.25,-1.10,4.20,31.30 ,present ,12.60 ,51.90 ,
30/07/2021,10:10:00,18.36,-7.98,0.00,0.00,0.25,-3.81,-1.12,-1.10,4.20,32.30 ,present ,12.60 ,52.20 ,
30/07/2021,10:20:00,18.73,-7.53,0.00,0.00,0.25,-3.81,-0.87,-1.04,4.20,32.90 ,present ,12.60 ,52.20 ,
30/07/2021,10:30:00,18.89,-7.06,0.22,-0.98,0.25,-3.81,-0.35,-0.97,4.21,33.50 ,present ,12.65 ,52.80 ,
30/07/2021,10:40:00,19.13,-6.60,0.32,-0.94,0.25,-3.81,0.32,-0.91,4.20,34.59 ,present ,12.61 ,52.50 ,
30/07/2021,10:50:00,19.35,-7.61,0.25,-1.06,0.25,-3.81,-0.88,-1.04,4.21,35.09 ,present ,12.61 ,52.80 ,
30/07/2021,11:00:00,19.61,-7.63,0.27,-1.06,0.25,-3.81,-0.55,-1.05,4.21,35.59 ,present ,12.61 ,52.50 ,
30/07/2021,11:10:00,19.86,-7.26,0.33,-1.03,0.25,-3.81,-0.30,-0.99,4.20,35.80 ,present ,12.61 ,53.10 ,
30/07/2021,11:20:00,20.10,-7.34,0.31,-1.03,0.25,-3.81,-0.31,-1.00,4.20,35.50 ,present ,12.61 ,52.50 ,
30/07/2021,11:30:01,20.21,-6.64,0.40,-0.96,0.25,-3.81,0.08,-0.91,4.20,35.40 ,present ,12.61 ,52.50 ,
30/07/2021,11:40:01,20.23,-6.09,0.60,-0.95,0.25,-3.81,0.28,-0.83,4.20,35.30 ,present ,12.65 ,53.10 ,
30/07/2021,11:50:01,20.21,-6.00,0.68,-0.96,0.25,-3.81,0.11,-0.82,4.20,35.50 ,present ,12.61 ,52.50 ,
30/07/2021,12:00:01,20.28,-5.36,0.92,-0.94,0.25,-3.81,0.42,-0.73,4.20,35.80 ,present ,12.61 ,52.80 ,
30/07/2021,12:10:01,20.45,-5.71,0.99,-1.01,0.25,-3.81,-0.15,-0.78,4.21,36.09 ,present ,12.64 ,52.50 ,
30/07/2021,12:20:01,20.55,-5.50,1.00,-0.98,0.25,-3.81,0.09,-0.75,4.20,36.30 ,present ,12.61 ,52.50 ,
30/07/2021,12:30:01,20.60,-4.73,1.28,-0.96,0.25,-3.81,0.30,-0.64,4.20,36.59 ,present ,12.61 ,52.80 ,
30/07/2021,12:40:01,20.58,-5.21,1.23,-1.01,0.25,-3.81,0.06,-0.71,4.21,37.00 ,present ,12.61 ,52.80 ,
30/07/2021,12:50:01,20.56,-5.57,1.11,-1.03,0.25,-3.81,-0.22,-0.76,4.20,37.70 ,present ,12.61 ,53.10 ,
30/07/2021,13:00:01,20.64,-6.13,0.91,-1.04,0.25,-3.81,-0.49,-0.83,4.21,38.59 ,present ,12.58 ,53.10 ,
30/07/2021,13:10:00,20.68,-6.45,0.92,-1.09,0.25,-3.81,-0.24,-0.88,4.21,38.80 ,present ,12.62 ,53.70 ,
30/07/2021,13:20:01,20.64,-5.77,1.10,-1.05,0.25,-3.81,0.01,-0.79,4.20,39.30 ,present ,12.58 ,53.10 ,
30/07/2021,13:30:01,20.66,-4.95,1.39,-1.02,0.25,-3.81,0.15,-0.67,4.21,39.80 ,present ,12.58 ,54.00 ,
30/07/2021,13:40:00,20.67,-5.22,1.41,-1.07,0.25,-3.81,0.14,-0.71,4.21,39.80 ,present ,12.59 ,54.30 ,
30/07/2021,13:50:00,20.77,-5.68,1.26,-1.08,0.25,-3.81,-0.21,-0.77,4.20,40.00 ,present ,12.62 ,54.00 ,
30/07/2021,14:00:01,21.17,-6.74,1.04,-1.16,0.25,-3.81,-0.54,-0.92,4.20,40.40 ,present ,12.58 ,53.70 ,
30/07/2021,14:10:00,21.45,-7.47,0.75,-1.17,0.25,-3.81,-0.70,-1.02,4.21,40.70 ,present ,12.58 ,54.00 ,
30/07/2021,14:20:01,21.56,-5.53,1.31,-1.07,0.25,-3.81,0.50,-0.75,4.21,41.10 ,present ,12.62 ,53.70 ,
30/07/2021,14:30:00,21.71,-5.51,1.47,-1.11,0.25,-3.81,0.00,-0.75,4.21,41.50 ,present ,12.58 ,54.00 ,
30/07/2021,14:40:01,21.83,-5.93,1.36,-1.13,0.25,-3.81,-0.17,-0.80,4.21,42.30 ,present ,12.59 ,54.30 ,
30/07/2021,14:50:00,21.89,-5.68,1.47,-1.13,0.25,-3.81,0.07,-0.77,4.21,43.70 ,present ,12.59 ,55.20 ,
30/07/2021,15:00:00,22.08,-7.70,0.88,-1.23,0.25,-3.81,-1.28,-1.04,4.21,45.50 ,present ,12.60 ,55.50 ,
30/07/2021,15:10:01,22.16,-7.18,0.94,-1.18,0.25,-3.81,-0.26,-0.97,4.21,47.60 ,present ,12.59 ,54.90 ,
30/07/2021,15:20:00,22.29,-7.56,1.04,-1.25,0.25,-3.81,-0.81,-1.02,4.21,49.60 ,present ,12.60 ,55.50 ,
30/07/2021,15:30:00,22.38,-7.91,0.78,-1.23,0.25,-3.81,-1.11,-1.07,4.21,51.30 ,present ,12.60 ,56.10 ,
30/07/2021,15:40:00,22.42,-7.68,0.78,-1.20,0.25,-3.81,-0.91,-1.04,4.21,52.90 ,present ,12.60 ,56.70 ,
30/07/2021,15:50:00,22.63,-9.22,0.38,-1.29,0.25,-3.81,-2.09,-1.25,4.21,53.90 ,present ,12.60 ,56.40 ,
30/07/2021,16:00:00,22.76,-9.43,0.27,-1.29,0.25,-3.81,-1.93,-1.27,4.21,53.50 ,present ,12.60 ,55.50 ,
30/07/2021,16:10:00,23.58,-11.26,0.00,0.00,0.25,-3.81,-2.17,-1.52,4.21,50.30 ,present ,12.59 ,55.20 ,
30/07/2021,16:20:00,24.24,-11.84,0.00,0.00,0.25,-3.81,-2.30,-1.59,4.21,46.00 ,present ,12.59 ,54.90 ,
30/07/2021,16:30:00,24.39,-11.32,0.00,0.00,0.25,-3.81,-1.99,-1.52,4.21,42.60 ,present ,12.58 ,54.00 ,
30/07/2021,16:40:00,24.50,-9.79,0.00,0.00,0.25,-3.81,-1.15,-1.31,4.21,39.90 ,present ,12.61 ,53.10 ,
30/07/2021,16:50:00,24.49,-9.66,0.00,0.00,0.25,-3.81,-1.39,-1.30,4.20,38.00 ,present ,12.57 ,52.80 ,
30/07/2021,17:00:00,24.38,-9.21,0.00,0.00,0.25,-3.81,-1.14,-1.24,4.20,36.59 ,present ,12.61 ,52.80 ,
30/07/2021,17:10:00,24.05,-9.03,0.00,0.00,0.25,-3.81,-1.22,-1.21,4.21,35.59 ,present ,12.60 ,52.20 ,
30/07/2021,17:20:00,23.48,-7.77,0.00,0.00,0.25,-3.81,-0.53,-1.05,4.20,34.59 ,present ,12.61 ,52.80 ,
30/07/2021,17:30:00,22.74,-5.90,0.40,-0.84,0.25,-3.81,1.12,-0.80,4.20,33.90 ,present ,12.64 ,52.20 ,
30/07/2021,17:40:00,22.10,-5.39,0.46,-0.80,0.25,-3.81,1.15,-0.73,4.20,33.70 ,present ,12.57 ,52.50 ,
30/07/2021,17:50:01,21.45,-5.93,0.51,-0.89,0.25,-3.81,0.21,-0.81,4.20,33.09 ,present ,12.61 ,52.50 ,
30/07/2021,18:00:01,20.97,-6.16,0.47,-0.91,0.25,-3.81,-0.15,-0.84,4.20,32.80 ,present ,12.60 ,51.90 ,
30/07/2021,18:10:01,20.66,-6.14,0.47,-0.91,0.25,-3.81,-0.17,-0.84,4.20,32.30 ,present ,12.61 ,52.50 ,
30/07/2021,18:20:01,20.39,-6.35,0.45,-0.94,0.25,-3.81,-0.43,-0.87,4.20,32.09 ,present ,12.57 ,51.90 ,
30/07/2021,18:30:00,20.15,-6.41,0.37,-0.92,0.25,-3.81,-0.61,-0.88,4.20,32.00 ,present ,12.64 ,51.90 ,
30/07/2021,18:40:01,19.87,-6.90,0.32,-0.98,0.25,-3.81,-0.87,-0.94,4.20,31.40 ,present ,12.64 ,51.90 ,
30/07/2021,18:50:01,19.63,-6.64,0.28,-0.93,0.25,-3.81,-0.72,-0.91,4.20,30.90 ,present ,12.60 ,52.20 ,
30/07/2021,19:00:01,19.45,-6.80,0.24,-0.94,0.25,-3.81,-0.73,-0.93,4.20,30.70 ,present ,12.60 ,51.60 ,
30/07/2021,19:10:01,19.27,-6.82,0.00,0.00,0.25,-3.81,-0.79,-0.94,4.20,30.40 ,present ,12.60 ,52.20 ,
30/07/2021,19:20:00,19.10,-6.61,0.00,0.00,0.25,-3.81,-0.79,-0.91,4.20,30.20 ,present ,12.60 ,51.60 ,
30/07/2021,19:30:01,18.95,-6.57,0.00,0.00,0.25,-3.81,-0.81,-0.90,4.20,29.80 ,present ,12.60 ,51.60 ,
30/07/2021,19:40:00,18.72,-6.78,0.00,0.00,0.25,-3.81,-0.89,-0.93,4.20,29.60 ,present ,12.60 ,51.60 ,
30/07/2021,19:50:01,18.55,-6.50,0.00,0.00,0.25,-3.81,-0.88,-0.89,4.20,29.10 ,present ,12.64 ,52.20 ,
30/07/2021,20:00:00,18.37,-6.67,0.00,0.00,0.25,-3.81,-0.70,-0.92,4.20,28.80 ,present ,12.60 ,51.90 ,
30/07/2021,20:10:00,18.22,-6.54,0.00,0.00,0.25,-3.81,-0.73,-0.90,4.20,28.60 ,present ,12.57 ,51.90 ,
30/07/2021,20:20:00,18.07,-6.41,0.00,0.00,0.25,-3.81,-0.80,-0.88,4.20,28.70 ,present ,12.60 ,51.90 ,
30/07/2021,20:30:00,17.91,-6.26,0.00,0.00,0.25,-3.81,-0.80,-0.86,4.20,28.30 ,present ,12.60 ,51.60 ,
30/07/2021,20:40:00,17.74,-6.20,0.00,0.00,0.25,-3.81,-0.66,-0.86,4.20,28.10 ,present ,12.60 ,51.60 ,
30/07/2021,20:50:00,17.60,-6.21,0.00,0.00,0.25,-3.81,-0.80,-0.86,4.20,28.00 ,present ,12.60 ,51.60 ,
30/07/2021,21:00:01,17.40,-6.27,0.00,0.00,0.25,-3.81,-0.89,-0.87,4.20,28.00 ,present ,12.60 ,51.60 ,
30/07/2021,21:10:01,17.23,-6.26,0.00,0.00,0.25,-3.81,-0.86,-0.87,4.20,27.30 ,present ,12.60 ,51.60 ,
30/07/2021,21:20:00,17.09,-6.01,0.00,0.00,0.25,-3.81,-0.73,-0.83,4.20,27.30 ,present ,12.60 ,51.60 ,
30/07/2021,21:30:01,16.96,-5.96,0.00,0.00,0.25,-3.81,-0.79,-0.83,4.20,27.20 ,present ,12.60 ,51.30 ,
30/07/2021,21:40:00,16.87,-5.82,0.00,0.00,0.25,-3.81,-0.56,-0.81,4.20,27.10 ,present ,12.60 ,51.90 ,
30/07/2021,21:50:00,16.73,-5.94,0.00,0.00,0.25,-3.81,-0.64,-0.82,4.20,26.80 ,present ,12.60 ,51.90 ,
30/07/2021,22:00:00,16.65,-5.75,0.00,0.00,0.25,-3.81,-0.52,-0.80,4.20,27.00 ,present ,12.60 ,51.90 ,
30/07/2021,22:10:00,16.59,-5.46,0.00,0.00,0.25,-3.81,-0.56,-0.76,4.20,27.00 ,present ,12.60 ,51.30 ,
30/07/2021,22:20:00,16.50,-5.64,0.00,0.00,0.25,-3.81,-0.63,-0.78,4.20,27.30 ,present ,12.60 ,51.60 ,
30/07/2021,22:30:00,16.35,-5.88,0.00,0.00,0.25,-3.81,-0.57,-0.82,4.20,26.90 ,present ,12.60 ,51.90 ,
30/07/2021,22:40:00,16.27,-5.63,0.00,0.00,0.25,-3.81,-0.54,-0.78,4.20,26.70 ,present ,12.60 ,51.30 ,
30/07/2021,22:50:00,16.18,-5.45,0.00,0.00,0.25,-3.81,-0.45,-0.76,4.20,26.60 ,present ,12.60 ,51.30 ,
30/07/2021,23:00:00,16.13,-5.38,0.00,0.00,0.25,-3.81,-0.44,-0.75,4.20,26.70 ,present ,12.63 ,51.30 ,
30/07/2021,23:10:00,16.07,-5.30,0.00,0.00,0.25,-3.81,-0.47,-0.74,4.20,26.70 ,present ,12.63 ,51.30 ,
30/07/2021,23:20:00,16.02,-5.24,0.00,0.00,0.25,-3.81,-0.33,-0.73,4.20,26.40 ,present ,12.64 ,51.90 ,
30/07/2021,23:30:00,15.95,-5.36,0.00,0.00,0.25,-3.81,-0.45,-0.75,4.20,26.60 ,present ,12.60 ,51.90 ,
30/07/2021,23:40:01,15.91,-5.99,0.00,0.00,0.25,-3.81,-0.38,-0.83,4.20,26.60 ,present ,12.60 ,51.90 ,
30/07/2021,23:50:01,15.85,-5.72,0.00,0.00,0.25,-3.81,-0.40,-0.80,4.20,26.30 ,present ,12.64 ,51.90 ,
31/07/2021,00:00:01,15.78,-5.56,0.00,0.00,0.25,-3.81,-0.40,-0.77,4.20,26.60 ,present ,12.60 ,51.30 ,
31/07/2021,00:10:01,15.69,-5.50,0.00,0.00,0.25,-3.81,-0.51,-0.77,4.20,26.30 ,present ,12.60 ,51.90 ,
31/07/2021,00:20:01,15.67,-5.24,0.00,0.00,0.25,-3.81,-0.37,-0.73,4.20,26.20 ,present ,12.60 ,51.90 ,
31/07/2021,00:30:01,15.62,-5.18,0.00,0.00,0.25,-3.81,-0.39,-0.72,4.20,26.30 ,present ,12.60 ,51.30 ,
31/07/2021,00:40:01,15.58,-5.15,0.00,0.00,0.25,-3.81,-0.30,-0.72,4.20,26.40 ,present ,12.60 ,51.90 ,
31/07/2021,00:50:01,15.56,-4.99,0.00,0.00,0.25,-3.81,-0.34,-0.69,4.20,26.70 ,present ,12.60 ,51.90 ,
31/07/2021,01:00:01,15.55,-5.02,0.00,0.00,0.25,-3.81,-0.29,-0.70,4.20,26.50 ,present ,12.60 ,51.30 ,
31/07/2021,01:10:01,15.53,-5.16,0.00,0.00,0.25,-3.81,-0.40,-0.72,4.20,26.50 ,present ,12.60 ,51.90 ,
31/07/2021,01:20:01,15.47,-5.19,0.00,0.00,0.25,-3.81,-0.32,-0.72,4.20,26.20 ,present ,12.60 ,51.30 ,
31/07/2021,01:30:01,15.45,-4.81,0.00,0.00,0.25,-3.81,-0.19,-0.67,4.20,26.00 ,present ,12.60 ,51.30 ,
31/07/2021,01:40:01,15.45,-4.93,0.00,0.00,0.25,-3.81,-0.21,-0.69,4.20,25.90 ,present ,12.60 ,51.90 ,
31/07/2021,01:50:01,15.40,-4.97,0.00,0.00,0.25,-3.81,-0.41,-0.69,4.20,26.40 ,present ,12.60 ,51.90 ,
31/07/2021,02:00:00,15.35,-5.03,0.00,0.00,0.25,-3.81,-0.41,-0.70,4.20,26.00 ,present ,12.60 ,51.30 ,
31/07/2021,02:10:01,15.28,-4.96,0.00,0.00,0.25,-3.81,-0.42,-0.69,4.20,25.90 ,present ,12.60 ,51.30 ,
31/07/2021,02:20:01,15.24,-4.87,0.00,0.00,0.25,-3.81,-0.28,-0.68,4.20,26.00 ,present ,12.60 ,51.30 ,
31/07/2021,02:30:00,15.20,-4.80,0.00,0.00,0.25,-3.81,-0.38,-0.67,4.20,25.70 ,present ,12.60 ,51.60 ,
31/07/2021,02:40:01,15.16,-5.06,0.00,0.00,0.25,-3.81,-0.36,-0.71,4.20,25.80 ,present ,12.60 ,51.30 ,
31/07/2021,02:50:00,15.17,-4.89,0.00,0.00,0.25,-3.81,-0.27,-0.68,4.20,25.60 ,present ,12.60 ,51.30 ,
31/07/2021,03:00:00,15.17,-4.69,0.00,0.00,0.25,-3.81,-0.24,-0.65,4.20,25.70 ,present ,12.60 ,51.90 ,
31/07/2021,03:10:00,15.18,-4.76,0.00,0.00,0.25,-3.81,-0.17,-0.66,4.20,25.80 ,present ,12.64 ,51.60 ,
31/07/2021,03:20:01,15.16,-4.89,0.00,0.00,0.25,-3.81,-0.25,-0.68,4.20,25.90 ,present ,12.60 ,51.30 ,
31/07/2021,03:30:01,15.17,-4.84,0.00,0.00,0.25,-3.81,-0.16,-0.68,4.20,26.00 ,present ,12.60 ,51.90 ,
31/07/2021,03:40:00,15.18,-4.63,0.00,0.00,0.25,-3.81,-0.18,-0.65,4.20,26.00 ,present ,12.64 ,51.90 ,
31/07/2021,03:50:00,15.16,-4.65,0.00,0.00,0.25,-3.81,-0.23,-0.65,4.20,26.00 ,present ,12.64 ,51.90 ,
31/07/2021,04:00:00,15.16,-4.73,0.00,0.00,0.25,-3.81,-0.17,-0.66,4.20,25.50 ,present ,12.63 ,51.30 ,
31/07/2021,04:10:00,15.14,-4.84,0.00,0.00,0.25,-3.81,-0.30,-0.67,4.20,25.70 ,present ,12.60 ,51.90 ,
31/07/2021,04:20:00,15.12,-4.82,0.00,0.00,0.25,-3.81,-0.30,-0.67,4.20,26.00 ,present ,12.60 ,51.90 ,
31/07/2021,04:30:00,15.10,-4.70,0.00,0.00,0.25,-3.81,-0.30,-0.66,4.20,25.40 ,present ,12.63 ,51.30 ,
31/07/2021,04:40:00,15.08,-4.81,0.00,0.00,0.25,-3.81,-0.27,-0.67,4.20,25.50 ,present ,12.60 ,51.90 ,
31/07/2021,04:50:00,15.05,-4.65,0.00,0.00,0.25,-3.81,-0.17,-0.65,4.20,25.60 ,present ,12.60 ,51.30 ,
31/07/2021,05:00:00,15.04,-4.74,0.00,0.00,0.25,-3.81,-0.28,-0.66,4.20,25.70 ,present ,12.63 ,51.30 ,
31/07/2021,05:10:00,15.04,-4.74,0.00,0.00,0.25,-3.81,-0.18,-0.66,4.20,25.90 ,present ,12.60 ,51.90 ,
31/07/2021,05:20:01,15.03,-4.76,0.00,0.00,0.25,-3.81,-0.37,-0.66,4.20,25.60 ,present ,12.60 ,51.90 ,
31/07/2021,05:30:01,15.01,-5.24,0.00,0.00,0.25,-3.81,-0.34,-0.73,4.20,25.50 ,present ,12.60 ,51.90 ,
31/07/2021,05:40:01,15.00,-4.87,0.00,0.00,0.25,-3.81,-0.27,-0.68,4.20,25.60 ,present ,12.64 ,51.90 ,
31/07/2021,05:50:01,15.01,-4.68,0.00,0.00,0.25,-3.81,-0.17,-0.65,4.20,25.50 ,present ,12.63 ,51.30 ,
31/07/2021,06:00:01,15.02,-4.63,0.00,0.00,0.25,-3.81,-0.15,-0.65,4.20,25.70 ,present ,12.63 ,51.30 ,
31/07/2021,06:10:01,15.03,-4.71,0.00,0.00,0.25,-3.81,-0.13,-0.66,4.20,25.80 ,present ,12.60 ,51.60 ,
31/07/2021,06:20:01,15.03,-4.88,0.00,0.00,0.25,-3.81,-0.26,-0.68,4.20,25.70 ,present ,12.60 ,51.90 ,
31/07/2021,06:30:00,14.99,-4.95,0.00,0.00,0.25,-3.81,-0.26,-0.69,4.20,25.40 ,present ,12.60 ,51.30 ,
31/07/2021,06:40:01,14.97,-4.88,0.00,0.00,0.25,-3.81,-0.31,-0.68,4.20,25.60 ,present ,12.60 ,51.30 ,
31/07/2021,06:50:01,14.95,-5.01,0.00,0.00,0.25,-3.81,-0.31,-0.70,4.20,25.80 ,present ,12.63 ,51.30 ,
31/07/2021,07:00:01,14.96,-4.86,0.00,0.00,0.25,-3.81,-0.14,-0.68,4.20,25.30 ,present ,12.64 ,51.60 ,
31/07/2021,07:10:00,15.01,-5.83,0.00,0.00,0.25,-3.81,-0.13,-0.81,4.20,25.80 ,present ,12.64 ,51.60 ,
31/07/2021,07:20:01,15.03,-5.18,0.00,0.00,0.25,-3.81,-0.08,-0.72,4.20,25.80 ,present ,12.63 ,51.30 ,
31/07/2021,07:30:01,15.04,-5.07,0.00,0.00,0.25,-3.81,-0.25,-0.71,4.20,25.60 ,present ,12.60 ,51.60 ,
31/07/2021,07:40:00,15.07,-5.12,0.18,-0.72,0.25,-3.81,-0.18,-0.72,4.20,25.90 ,present ,12.60 ,51.30 ,
31/07/2021,07:50:01,15.12,-5.23,0.00,0.00,0.25,-3.81,-0.11,-0.73,4.20,25.80 ,present ,12.60 ,51.30 ,
31/07/2021,08:00:00,15.18,-5.58,0.00,0.00,0.25,-3.81,-0.05,-0.78,4.20,25.70 ,present ,12.60 ,51.60 ,
31/07/2021,08:10:00,15.20,-5.59,0.00,0.00,0.25,-3.81,-0.27,-0.78,4.20,26.10 ,present ,12.64 ,51.90 ,
31/07/2021,08:20:01,15.23,-5.52,0.20,-0.78,0.25,-3.81,-0.14,-0.77,4.20,26.20 ,present ,12.60 ,51.90 ,
31/07/2021,08:30:00,15.27,-5.28,0.00,0.00,0.25,-3.81,-0.13,-0.74,4.20,25.90 ,present ,12.64 ,51.90 ,
31/07/2021,08:40:00,15.27,-5.48,0.19,-0.77,0.25,-3.81,-0.15,-0.76,4.20,26.10 ,present ,12.60 ,51.30 ,
31/07/2021,08:50:01,15.30,-5.54,0.20,-0.78,0.25,-3.81,-0.13,-0.77,4.20,25.90 ,present ,12.60 ,51.60 ,
31/07/2021,09:00:00,15.31,-5.39,0.00,0.00,0.25,-3.81,-0.30,-0.75,4.20,26.20 ,present ,12.63 ,51.30 ,
31/07/2021,09:10:00,15.35,-5.49,0.19,-0.77,0.25,-3.81,-0.07,-0.77,4.20,26.10 ,present ,12.60 ,51.60 ,
31/07/2021,09:20:00,15.47,-5.11,0.28,-0.75,0.25,-3.81,0.30,-0.71,4.20,26.40 ,present ,12.64 ,51.60 ,
31/07/2021,09:30:00,15.57,-5.09,0.30,-0.75,0.25,-3.81,0.20,-0.71,4.20,26.90 ,present ,12.60 ,51.60 ,
31/07/2021,09:40:00,15.68,-5.08,0.30,-0.75,0.25,-3.81,0.23,-0.71,4.20,26.90 ,present ,12.60 ,51.90 ,
31/07/2021,09:50:00,15.79,-4.97,0.35,-0.75,0.25,-3.81,0.36,-0.69,4.20,26.40 ,present ,12.60 ,51.90 ,
31/07/2021,10:00:00,15.92,-4.85,0.41,-0.75,0.25,-3.81,0.27,-0.67,4.20,27.30 ,present ,12.60 ,51.60 ,
31/07/2021,10:10:00,16.08,-5.04,0.40,-0.77,0.25,-3.81,0.09,-0.70,4.20,27.60 ,present ,12.60 ,51.60 ,
31/07/2021,10:20:00,16.27,-5.30,0.43,-0.82,0.25,-3.81,0.03,-0.74,4.20,27.90 ,present ,12.64 ,51.90 ,
31/07/2021,10:30:00,16.48,-5.47,0.41,-0.83,0.25,-3.81,0.02,-0.76,4.20,28.30 ,present ,12.60 ,51.60 ,
31/07/2021,10:40:00,16.66,-5.64,0.39,-0.85,0.25,-3.81,-0.25,-0.78,4.20,28.10 ,present ,12.60 ,51.60 ,
31/07/2021,10:50:00,16.91,-5.81,0.46,-0.90,0.25,-3.81,0.01,-0.80,4.20,28.50 ,present ,12.60 ,51.90 ,
31/07/2021,11:00:01,17.20,-5.99,0.44,-0.91,0.25,-3.81,-0.12,-0.83,4.20,29.10 ,present ,12.60 ,52.20 ,
31/07/2021,11:10:01,17.43,-6.12,0.42,-0.92,0.25,-3.81,-0.31,-0.85,4.20,29.80 ,present ,12.64 ,51.90 ,
31/07/2021,11:20:01,17.64,-6.53,0.40,-0.97,0.25,-3.81,-0.47,-0.90,4.20,29.80 ,present ,12.61 ,52.50 ,
31/07/2021,11:30:01,17.88,-6.44,0.45,-0.97,0.25,-3.81,-0.38,-0.89,4.20,30.20 ,present ,12.60 ,52.20 ,
31/07/2021,11:40:01,18.07,-6.34,0.46,-0.96,0.25,-3.81,-0.21,-0.87,4.20,30.20 ,present ,12.64 ,52.50 ,
31/07/2021,11:50:01,18.33,-6.42,0.43,-0.96,0.25,-3.81,-0.34,-0.88,4.20,30.70 ,present ,12.64 ,51.90 ,
31/07/2021,12:00:01,18.46,-6.60,0.55,-1.02,0.25,-3.81,-0.22,-0.91,4.20,30.80 ,present ,12.60 ,51.90 ,
31/07/2021,12:10:01,18.69,-6.48,0.66,-1.04,0.25,-3.81,-0.17,-0.89,4.20,31.40 ,present ,12.60 ,52.20 ,
31/07/2021,12:20:01,18.91,-6.42,0.64,-1.02,0.25,-3.81,-0.41,-0.88,4.20,31.70 ,present ,12.61 ,52.50 ,
31/07/2021,12:30:00,19.19,-6.85,0.64,-1.08,0.25,-3.81,-0.50,-0.94,4.20,32.20 ,present ,12.61 ,52.50 ,
31/07/2021,12:40:01,19.36,-6.78,0.66,-1.07,0.25,-3.81,-0.27,-0.93,4.20,32.70 ,present ,12.65 ,52.80 ,
31/07/2021,12:50:01,19.65,-6.78,0.71,-1.08,0.25,-3.81,-0.39,-0.93,4.20,33.59 ,present ,12.60 ,52.20 ,
31/07/2021,13:00:00,19.78,-7.19,0.69,-1.13,0.25,-3.81,-0.50,-0.98,4.21,34.59 ,present ,12.60 ,52.20 ,
