Serial Number:,PSY1E40Z
APP Serial #:,0300094F
Head Serial #:,1960
App Ver:,R1-7-8
COM Ver:,R2-5-0
Instrument Name:,ICT PSYCHROMETER 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,15,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
25/07/2021,11:30:00,20.09,-1.217,-0.075,-0.02,0.38,-3.40,-0.765,-0.16,8.377,4.21,30.80 ,present ,12.60 ,51.60 ,
25/07/2021,11:40:00,20.44,-0.858,0.000,0.00,0.38,-3.40,-0.412,-0.11,8.362,4.21,31.40 ,present ,12.60 ,51.60 ,
25/07/2021,11:50:00,20.74,-0.873,-0.002,0.00,0.38,-3.40,-0.437,-0.11,8.352,4.21,32.09 ,present ,12.56 ,51.30 ,
25/07/2021,12:00:00,21.01,-0.869,0.082,-0.03,0.38,-3.40,-0.368,-0.11,8.341,4.21,32.70 ,present ,12.60 ,51.30 ,
25/07/2021,12:10:00,21.21,-0.835,0.110,-0.03,0.38,-3.40,-0.165,-0.11,8.333,4.21,33.00 ,present ,12.60 ,51.90 ,
25/07/2021,12:20:00,21.36,-0.833,0.122,-0.04,0.38,-3.40,-0.149,-0.11,8.330,4.21,33.40 ,present ,12.60 ,51.60 ,
25/07/2021,12:30:00,21.36,-0.878,0.157,-0.05,0.38,-3.40,0.015,-0.11,8.330,4.21,33.50 ,present ,12.60 ,51.30 ,
25/07/2021,12:40:00,21.22,-0.769,0.267,-0.08,0.38,-3.40,0.163,-0.10,8.333,4.21,33.50 ,present ,12.60 ,51.00 ,
25/07/2021,12:50:00,20.92,-0.741,0.306,-0.09,0.38,-3.40,0.590,-0.10,8.344,4.21,33.40 ,present ,12.60 ,51.60 ,
25/07/2021,13:00:00,20.60,-0.756,0.428,-0.13,0.38,-3.40,0.927,-0.10,8.355,4.21,33.59 ,present ,12.60 ,51.60 ,
25/07/2021,13:10:00,20.28,-0.718,0.442,-0.13,0.38,-3.40,0.952,-0.09,8.370,4.21,34.59 ,present ,12.60 ,51.90 ,
25/07/2021,13:20:00,20.15,-0.853,0.406,-0.14,0.38,-3.40,0.833,-0.11,8.373,4.21,35.50 ,present ,12.60 ,51.90 ,
25/07/2021,13:30:00,20.02,-0.867,0.410,-0.14,0.38,-3.40,0.692,-0.11,8.377,4.21,36.40 ,present ,12.64 ,52.20 ,
25/07/2021,13:40:00,20.01,-0.814,1.368,-0.46,0.38,-3.40,0.651,-0.11,8.377,4.21,37.09 ,present ,12.63 ,51.30 ,
25/07/2021,13:50:00,20.06,-0.760,0.957,-0.31,0.38,-3.40,0.466,-0.10,8.377,4.21,37.20 ,present ,12.60 ,51.90 ,
25/07/2021,14:00:00,20.19,-0.790,0.432,-0.14,0.38,-3.40,0.242,-0.10,8.373,4.21,37.20 ,present ,12.67 ,51.30 ,
25/07/2021,14:10:00,20.27,-0.686,0.483,-0.14,0.38,-3.40,0.452,-0.09,8.370,4.21,36.80 ,present ,12.67 ,51.60 ,
25/07/2021,14:20:00,20.47,-0.866,0.463,-0.16,0.38,-3.40,0.370,-0.11,8.362,4.21,36.30 ,present ,12.63 ,51.00 ,
25/07/2021,14:30:00,20.54,-0.591,0.440,-0.11,0.38,-3.40,0.195,-0.08,8.359,4.21,35.80 ,present ,12.63 ,51.30 ,
25/07/2021,14:40:00,20.62,-0.544,0.540,-0.14,0.38,-3.40,0.403,-0.07,8.355,4.21,35.70 ,present ,12.60 ,51.30 ,
25/07/2021,14:50:00,20.67,-0.678,0.557,-0.16,0.38,-3.40,0.355,-0.09,8.355,4.21,35.80 ,present ,12.63 ,51.00 ,
25/07/2021,15:00:00,20.72,-0.404,0.566,-0.13,0.38,-3.40,0.132,-0.05,8.352,4.21,35.80 ,present ,12.63 ,51.30 ,
25/07/2021,15:10:00,20.85,-0.599,0.512,-0.14,0.38,-3.40,-0.029,-0.08,8.348,4.21,35.00 ,present ,12.63 ,51.30 ,
25/07/2021,15:20:00,20.92,-0.438,0.509,-0.11,0.38,-3.40,-0.024,-0.05,8.344,4.21,34.90 ,present ,12.59 ,50.70 ,
25/07/2021,15:30:00,20.90,-0.451,0.553,-0.13,0.38,-3.40,-0.170,-0.06,8.344,4.21,34.50 ,present ,12.66 ,50.70 ,
25/07/2021,15:40:00,20.98,-0.395,0.321,-0.04,0.38,-3.40,-0.175,-0.05,8.344,4.21,33.90 ,present ,12.60 ,51.00 ,
25/07/2021,15:50:00,20.86,-0.457,0.302,-0.05,0.38,-3.40,-0.145,-0.06,8.348,4.21,33.20 ,present ,12.60 ,51.00 ,
25/07/2021,16:00:00,20.67,-0.457,0.482,-0.11,0.38,-3.40,0.120,-0.06,8.355,4.21,32.20 ,present ,12.63 ,51.00 ,
25/07/2021,16:10:00,20.41,-0.246,0.560,-0.11,0.38,-3.40,0.259,-0.03,8.362,4.21,31.60 ,present ,12.60 ,51.00 ,
25/07/2021,16:20:00,20.16,-0.154,0.631,-0.12,0.38,-3.40,0.343,-0.02,8.373,4.21,31.00 ,present ,12.63 ,50.70 ,
25/07/2021,16:30:00,19.94,-0.267,0.635,-0.14,0.38,-3.40,0.261,-0.03,8.381,4.21,30.50 ,present ,12.59 ,50.40 ,
25/07/2021,16:40:00,19.75,-0.321,0.614,-0.14,0.38,-3.40,0.037,-0.04,8.388,4.21,30.20 ,present ,12.63 ,51.00 ,
25/07/2021,16:50:00,19.55,-0.340,0.503,-0.10,0.38,-3.40,-0.327,-0.04,8.395,4.21,29.70 ,present ,12.56 ,51.00 ,
25/07/2021,17:00:00,19.32,-0.326,0.450,-0.08,0.38,-3.40,-0.377,-0.04,8.403,4.21,29.20 ,present ,12.56 ,51.00 ,
25/07/2021,17:10:00,19.15,-0.350,0.449,-0.09,0.38,-3.40,-0.117,-0.04,8.410,4.21,29.00 ,present ,12.60 ,51.00 ,
25/07/2021,17:20:00,18.91,-0.371,0.496,-0.11,0.38,-3.40,-0.019,-0.05,8.417,4.21,29.00 ,present ,12.56 ,51.30 ,
25/07/2021,17:30:00,18.75,-0.488,0.552,-0.15,0.38,-3.40,-0.142,-0.06,8.425,4.20,29.00 ,present ,12.60 ,51.00 ,
25/07/2021,17:40:00,18.61,-0.155,0.587,-0.11,0.38,-3.40,0.146,-0.02,8.428,4.21,28.90 ,present ,12.59 ,50.70 ,
25/07/2021,17:50:00,18.50,-0.223,0.591,-0.12,0.38,-3.40,-0.004,-0.03,8.432,4.21,28.70 ,present ,12.60 ,51.00 ,
25/07/2021,18:00:00,18.43,-0.154,0.521,-0.09,0.38,-3.40,-0.023,-0.02,8.436,4.21,28.60 ,present ,12.60 ,51.00 ,
25/07/2021,18:10:00,18.38,-0.264,0.533,-0.11,0.38,-3.40,-0.005,-0.03,8.439,4.21,28.20 ,present ,12.63 ,50.70 ,
25/07/2021,18:20:00,18.31,-0.227,0.512,-0.10,0.38,-3.40,-0.199,-0.03,8.439,4.21,28.20 ,present ,12.56 ,51.30 ,
25/07/2021,18:30:00,18.27,-0.192,0.444,-0.07,0.38,-3.40,-0.143,-0.02,8.443,4.20,28.20 ,present ,12.60 ,51.00 ,
25/07/2021,18:40:00,18.21,-0.254,0.438,-0.08,0.38,-3.40,-0.289,-0.03,8.443,4.21,28.10 ,present ,12.59 ,50.70 ,
25/07/2021,18:50:00,18.16,-0.372,0.402,-0.08,0.38,-3.40,-0.281,-0.05,8.447,4.20,28.00 ,present ,12.60 ,51.00 ,
25/07/2021,19:00:00,18.05,-0.400,0.351,-0.07,0.38,-3.40,-0.414,-0.05,8.451,4.20,27.80 ,present ,12.60 ,51.00 ,
25/07/2021,19:10:00,17.92,-0.545,0.234,-0.04,0.38,-3.40,-0.485,-0.07,8.454,4.21,27.40 ,present ,12.60 ,51.00 ,
25/07/2021,19:20:00,17.78,-0.468,0.235,-0.03,0.38,-3.40,-0.560,-0.06,8.462,4.21,27.20 ,present ,12.56 ,50.70 ,
25/07/2021,19:30:00,17.64,-0.743,0.191,-0.06,0.38,-3.40,-0.571,-0.10,8.465,4.21,27.10 ,present ,12.59 ,50.70 ,
25/07/2021,19:40:00,17.52,-0.476,0.165,-0.01,0.38,-3.40,-0.643,-0.06,8.469,4.21,26.90 ,present ,12.60 ,51.00 ,
25/07/2021,19:50:00,17.35,-0.648,0.139,-0.03,0.38,-3.40,-0.643,-0.09,8.476,4.20,26.60 ,present ,12.60 ,51.00 ,
25/07/2021,20:00:00,17.16,-0.691,0.128,-0.03,0.38,-3.40,-0.589,-0.09,8.484,4.21,26.20 ,present ,12.56 ,51.00 ,
25/07/2021,20:10:00,16.97,-0.512,0.000,0.00,0.38,-3.40,-0.701,-0.07,8.491,4.20,26.10 ,present ,12.56 ,51.00 ,
25/07/2021,20:20:00,16.82,-0.735,0.106,-0.03,0.38,-3.40,-0.618,-0.10,8.495,4.20,25.90 ,present ,12.56 ,50.70 ,
25/07/2021,20:30:00,16.67,-0.605,0.000,0.00,0.38,-3.40,-0.655,-0.08,8.503,4.20,25.90 ,present ,12.60 ,51.00 ,
25/07/2021,20:40:00,16.50,-0.572,0.000,0.00,0.38,-3.40,-0.682,-0.07,8.506,4.20,25.80 ,present ,12.59 ,50.40 ,
25/07/2021,20:50:00,16.35,-0.619,0.000,0.00,0.38,-3.40,-0.625,-0.08,8.514,4.20,25.70 ,present ,12.60 ,51.00 ,
25/07/2021,21:00:00,16.21,-0.621,0.000,0.00,0.38,-3.40,-0.628,-0.08,8.518,4.20,25.40 ,present ,12.60 ,51.00 ,
25/07/2021,21:10:00,16.04,-0.684,0.000,0.00,0.38,-3.40,-0.706,-0.09,8.525,4.20,25.40 ,present ,12.59 ,50.70 ,
25/07/2021,21:20:00,15.88,-0.602,0.000,0.00,0.38,-3.40,-0.649,-0.08,8.533,4.21,25.00 ,present ,12.56 ,50.70 ,
25/07/2021,21:30:00,15.72,-0.749,0.046,-0.01,0.38,-3.40,-0.507,-0.10,8.536,4.20,24.80 ,present ,12.59 ,50.70 ,
25/07/2021,21:40:00,15.60,-0.514,0.000,0.00,0.38,-3.40,-0.539,-0.07,8.540,4.20,24.80 ,present ,12.56 ,50.70 ,
25/07/2021,21:50:00,15.51,-0.540,0.000,0.00,0.38,-3.40,-0.398,-0.07,8.544,4.20,24.80 ,present ,12.63 ,50.70 ,
25/07/2021,22:00:00,15.41,-0.651,0.090,-0.01,0.38,-3.40,-0.390,-0.09,8.548,4.20,24.80 ,present ,12.59 ,50.40 ,
25/07/2021,22:10:00,15.34,-0.549,0.000,0.00,0.38,-3.40,-0.464,-0.07,8.551,4.20,24.70 ,present ,12.60 ,51.00 ,
25/07/2021,22:20:00,15.25,-0.591,0.091,0.00,0.38,-3.40,-0.439,-0.08,8.555,4.20,24.70 ,present ,12.60 ,51.30 ,
25/07/2021,22:30:00,15.18,-0.514,0.000,0.00,0.38,-3.40,-0.399,-0.07,8.559,4.20,24.80 ,present ,12.60 ,51.00 ,
25/07/2021,22:40:00,15.12,-0.504,0.000,0.00,0.38,-3.40,-0.415,-0.07,8.559,4.20,24.70 ,present ,12.56 ,51.00 ,
25/07/2021,22:50:00,15.03,-0.358,0.000,0.00,0.38,-3.40,-0.469,-0.05,8.563,4.21,24.80 ,present ,12.60 ,51.00 ,
25/07/2021,23:00:00,14.95,-0.447,0.000,0.00,0.38,-3.40,-0.380,-0.06,8.566,4.20,24.80 ,present ,12.60 ,51.00 ,
25/07/2021,23:10:00,14.89,-0.407,0.000,0.00,0.38,-3.40,-0.299,-0.05,8.570,4.20,24.70 ,present ,12.56 ,50.70 ,
25/07/2021,23:20:00,14.80,-0.399,0.000,0.00,0.38,-3.40,-0.384,-0.05,8.570,4.20,24.60 ,present ,12.56 ,51.00 ,
25/07/2021,23:30:00,14.75,-0.398,0.000,0.00,0.38,-3.40,-0.377,-0.05,8.574,4.20,24.40 ,present ,12.56 ,51.00 ,
25/07/2021,23:40:00,14.68,-0.335,0.000,0.00,0.38,-3.40,-0.330,-0.04,8.578,4.20,24.40 ,present ,12.56 ,51.30 ,
25/07/2021,23:50:00,14.63,-0.433,0.000,0.00,0.38,-3.40,-0.231,-0.06,8.578,4.20,24.40 ,present ,12.56 ,51.00 ,
26/07/2021,00:00:00,14.60,0.162,1.223,-0.36,0.38,-3.40,-0.519,0.02,8.578,4.20,24.50 ,present ,12.56 ,51.00 ,
26/07/2021,00:10:00,14.61,-0.061,0.000,0.00,0.38,-3.40,-0.857,0.00,8.578,4.20,24.80 ,present ,12.60 ,51.00 ,
26/07/2021,00:20:00,14.60,-1.006,0.000,0.00,0.38,-3.40,0.172,-0.14,8.578,4.20,24.90 ,present ,12.60 ,51.30 ,
26/07/2021,00:30:00,14.57,-1.226,-0.034,-0.04,0.38,-3.40,0.020,-0.17,8.582,4.20,24.70 ,present ,12.56 ,51.00 ,
26/07/2021,00:40:00,14.55,-0.357,0.000,0.00,0.38,-3.40,-0.313,-0.05,8.582,4.20,24.70 ,present ,12.56 ,50.70 ,
26/07/2021,00:50:00,14.53,-0.408,0.000,0.00,0.38,-3.40,-0.180,-0.05,8.582,4.20,24.80 ,present ,12.56 ,51.30 ,
26/07/2021,01:00:00,14.51,-0.318,0.000,0.00,0.38,-3.40,-0.252,-0.04,8.582,4.20,24.80 ,present ,12.56 ,51.00 ,
26/07/2021,01:10:00,14.47,-0.407,0.000,0.00,0.38,-3.40,-0.239,-0.05,8.585,4.20,24.50 ,present ,12.63 ,51.00 ,
26/07/2021,01:20:00,14.43,0.588,0.000,0.00,0.38,-3.40,-0.497,0.08,8.585,4.21,24.60 ,present ,12.59 ,50.70 ,
26/07/2021,01:30:00,14.42,-0.046,1.174,-0.37,0.38,-3.40,-0.513,0.00,8.585,4.20,24.80 ,present ,12.60 ,51.00 ,
26/07/2021,01:40:00,14.39,-0.595,0.000,0.00,0.38,-3.40,-0.258,-0.08,8.589,4.20,24.70 ,present ,12.56 ,51.30 ,
26/07/2021,01:50:00,14.38,0.453,0.659,-0.09,0.38,-3.40,-0.369,0.06,8.589,4.21,24.60 ,present ,12.60 ,51.30 ,
26/07/2021,02:00:00,14.36,0.012,0.000,0.00,0.38,-3.40,-0.410,0.00,8.589,4.20,24.70 ,present ,12.59 ,50.70 ,
26/07/2021,02:10:00,14.34,-0.089,1.688,-0.59,0.38,-3.40,-0.617,-0.01,8.589,4.20,24.60 ,present ,12.56 ,51.30 ,
26/07/2021,02:20:00,14.31,-0.547,0.000,0.00,0.38,-3.40,0.280,-0.07,8.589,4.20,24.40 ,present ,12.56 ,51.30 ,
26/07/2021,02:30:00,14.30,0.048,0.000,0.00,0.38,-3.40,0.206,0.00,8.589,4.20,24.50 ,present ,12.53 ,51.30 ,
26/07/2021,02:40:00,14.27,-0.710,0.000,0.00,0.38,-3.40,-0.107,-0.10,8.593,4.20,24.40 ,present ,12.59 ,50.70 ,
26/07/2021,02:50:00,14.25,-0.202,0.858,-0.27,0.38,-3.40,0.033,-0.02,8.593,4.20,24.40 ,present ,12.60 ,51.00 ,
26/07/2021,03:00:00,14.21,-0.609,0.000,0.00,0.38,-3.40,-0.173,-0.08,8.593,4.20,24.50 ,present ,12.56 ,51.30 ,
26/07/2021,03:10:00,14.19,0.388,0.653,-0.10,0.38,-3.40,-0.540,0.05,8.597,4.20,24.40 ,present ,12.60 ,51.00 ,
26/07/2021,03:20:00,14.17,0.342,0.000,0.00,0.38,-3.40,-0.563,0.04,8.597,4.20,24.20 ,present ,12.56 ,50.70 ,
26/07/2021,03:30:00,14.17,-0.983,0.237,-0.12,0.38,-3.40,0.409,-0.13,8.597,4.20,24.30 ,present ,12.60 ,51.30 ,
26/07/2021,03:40:00,14.16,0.585,0.000,0.00,0.38,-3.40,-0.361,0.08,8.597,4.20,24.30 ,present ,12.63 ,51.00 ,
26/07/2021,03:50:00,14.17,0.426,0.420,0.00,0.38,-3.40,-0.329,0.06,8.597,4.20,24.50 ,present ,12.60 ,51.00 ,
26/07/2021,04:00:00,14.18,-0.863,0.474,-0.20,0.38,-3.40,0.209,-0.12,8.597,4.20,24.30 ,present ,12.60 ,51.00 ,
26/07/2021,04:10:00,14.13,0.282,0.000,0.00,0.38,-3.40,-0.198,0.03,8.597,4.20,24.40 ,present ,12.56 ,51.00 ,
26/07/2021,04:20:00,14.11,-0.993,0.873,-0.39,0.38,-3.40,0.113,-0.13,8.597,4.20,24.40 ,present ,12.56 ,51.30 ,
26/07/2021,04:30:00,14.10,-0.042,0.000,0.00,0.38,-3.40,-0.602,0.00,8.597,4.20,24.30 ,present ,12.56 ,50.70 ,
26/07/2021,04:40:00,14.11,0.466,0.000,0.00,0.38,-3.40,-0.179,0.06,8.597,4.20,24.30 ,present ,12.59 ,50.70 ,
26/07/2021,04:50:00,14.08,-1.084,0.000,0.00,0.38,-3.40,0.111,-0.15,8.601,4.20,24.20 ,present ,12.60 ,51.00 ,
26/07/2021,05:00:00,14.04,-0.535,0.000,0.00,0.38,-3.40,0.203,-0.07,8.601,4.20,24.20 ,present ,12.60 ,51.30 ,
26/07/2021,05:10:00,14.04,-0.477,0.000,0.00,0.38,-3.40,0.213,-0.06,8.601,4.20,24.10 ,present ,12.60 ,51.00 ,
26/07/2021,05:20:00,14.04,-0.406,1.279,-0.48,0.38,-3.40,-0.463,-0.05,8.601,4.20,24.10 ,present ,12.56 ,50.70 ,
26/07/2021,05:30:00,14.01,0.235,0.000,0.00,0.38,-3.40,-0.015,0.03,8.601,4.20,24.20 ,present ,12.56 ,51.00 ,
26/07/2021,05:40:00,14.01,0.551,0.000,0.00,0.38,-3.40,-0.612,0.07,8.601,4.20,24.10 ,present ,12.56 ,51.00 ,
26/07/2021,05:50:00,14.00,0.469,0.000,0.00,0.38,-3.40,-0.196,0.06,8.601,4.20,24.10 ,present ,12.56 ,51.00 ,
26/07/2021,06:00:00,14.00,0.486,0.524,-0.03,0.38,-3.40,-0.447,0.06,8.601,4.20,24.20 ,present ,12.63 ,51.00 ,
26/07/2021,06:10:00,14.03,0.005,0.000,0.00,0.38,-3.40,-0.138,0.00,8.601,4.21,24.20 ,present ,12.56 ,51.30 ,
26/07/2021,06:20:00,14.04,0.479,1.310,-0.36,0.38,-3.40,-0.476,0.06,8.601,4.20,24.20 ,present ,12.56 ,51.00 ,
26/07/2021,06:30:00,14.10,-0.979,0.000,0.00,0.38,-3.40,0.193,-0.13,8.597,4.20,24.40 ,present ,12.56 ,51.00 ,
26/07/2021,06:40:00,14.06,-0.252,1.379,-0.49,0.38,-3.40,-0.362,-0.03,8.601,4.20,24.00 ,present ,12.52 ,50.70 ,
26/07/2021,06:50:00,14.06,0.142,0.655,-0.14,0.38,-3.40,-0.118,0.02,8.601,4.20,24.00 ,present ,12.59 ,50.70 ,
26/07/2021,07:00:00,14.02,-0.703,0.000,0.00,0.38,-3.40,0.091,-0.09,8.601,4.20,24.00 ,present ,12.56 ,51.00 ,
26/07/2021,07:10:00,14.06,0.021,0.000,0.00,0.38,-3.40,-0.444,0.00,8.601,4.20,24.10 ,present ,12.59 ,50.70 ,
26/07/2021,07:20:00,14.11,0.348,0.000,0.00,0.38,-3.40,-0.083,0.04,8.597,4.20,24.20 ,present ,12.60 ,51.00 ,
26/07/2021,07:30:00,14.15,0.262,0.000,0.00,0.38,-3.40,-0.311,0.03,8.597,4.20,24.20 ,present ,12.60 ,51.30 ,
26/07/2021,07:40:00,14.18,-0.349,0.739,-0.24,0.38,-3.40,0.337,-0.04,8.597,4.20,24.20 ,present ,12.56 ,51.30 ,
26/07/2021,07:50:00,14.23,-0.234,0.000,0.00,0.38,-3.40,0.410,-0.03,8.593,4.20,24.50 ,present ,12.63 ,51.00 ,
26/07/2021,08:00:00,14.26,0.254,0.000,0.00,0.38,-3.40,-0.259,0.03,8.593,4.20,24.50 ,present ,12.56 ,51.00 ,
26/07/2021,08:10:00,14.29,-0.215,0.000,0.00,0.38,-3.40,0.336,-0.03,8.593,4.20,24.60 ,present ,12.56 ,51.30 ,
26/07/2021,08:20:00,14.32,0.293,0.000,0.00,0.38,-3.40,-0.538,0.04,8.589,4.20,24.60 ,present ,12.56 ,51.30 ,
26/07/2021,08:30:00,14.37,-0.911,0.000,0.00,0.38,-3.40,0.435,-0.12,8.589,4.20,24.60 ,present ,12.56 ,51.00 ,
26/07/2021,08:40:00,14.38,0.004,1.285,-0.41,0.38,-3.40,-0.450,0.00,8.589,4.20,24.60 ,present ,12.56 ,50.70 ,
26/07/2021,08:50:00,14.41,0.375,0.000,0.00,0.38,-3.40,-0.056,0.05,8.585,4.20,24.50 ,present ,12.60 ,51.30 ,
26/07/2021,09:00:00,14.42,-0.538,0.657,-0.23,0.38,-3.40,0.335,-0.07,8.585,4.20,24.80 ,present ,12.56 ,51.00 ,
26/07/2021,09:10:00,14.47,-0.324,0.000,0.00,0.38,-3.40,-0.163,-0.04,8.585,4.20,24.80 ,present ,12.60 ,51.30 ,
26/07/2021,09:20:00,14.53,0.311,1.267,-0.36,0.38,-3.40,-0.362,0.04,8.582,4.20,24.90 ,present ,12.59 ,50.70 ,
26/07/2021,09:30:00,14.58,-0.163,0.743,-0.21,0.38,-3.40,0.346,-0.02,8.582,4.21,24.90 ,present ,12.60 ,51.30 ,
26/07/2021,09:40:00,14.61,-0.889,0.162,-0.07,0.38,-3.40,0.332,-0.12,8.578,4.20,25.00 ,present ,12.56 ,51.00 ,
26/07/2021,09:50:00,14.65,0.080,0.000,0.00,0.38,-3.40,0.062,0.01,8.578,4.20,24.90 ,present ,12.56 ,51.30 ,
26/07/2021,10:00:00,14.69,-0.243,0.351,-0.06,0.38,-3.40,-0.080,-0.03,8.578,4.20,25.10 ,present ,12.60 ,51.30 ,
26/07/2021,10:10:00,14.74,-0.641,0.769,-0.29,0.38,-3.40,0.580,-0.09,8.574,4.20,24.90 ,present ,12.59 ,50.70 ,
26/07/2021,10:20:00,14.78,-0.705,0.358,-0.13,0.38,-3.40,0.622,-0.09,8.574,4.20,25.10 ,present ,12.59 ,50.70 ,
26/07/2021,10:30:00,14.84,-0.511,0.966,-0.35,0.38,-3.40,-0.086,-0.07,8.570,4.21,25.30 ,present ,12.59 ,50.70 ,
26/07/2021,10:40:00,14.91,0.431,0.000,0.00,0.38,-3.40,0.100,0.06,8.566,4.20,25.50 ,present ,12.60 ,51.00 ,
26/07/2021,10:50:00,14.96,-0.828,0.839,-0.34,0.38,-3.40,0.117,-0.11,8.566,4.21,25.40 ,present ,12.60 ,51.00 ,
26/07/2021,11:00:00,15.04,-0.181,0.285,-0.02,0.38,-3.40,-0.239,-0.02,8.563,4.20,25.60 ,present ,12.53 ,51.30 ,
26/07/2021,11:10:00,15.10,-0.410,0.000,0.00,0.38,-3.40,0.322,-0.05,8.559,4.20,25.70 ,present ,12.60 ,51.30 ,
26/07/2021,11:20:00,15.17,-0.598,0.000,0.00,0.38,-3.40,0.425,-0.08,8.559,4.20,25.80 ,present ,12.56 ,50.70 ,
26/07/2021,11:30:00,15.23,0.309,0.000,0.00,0.38,-3.40,0.361,0.04,8.555,4.21,25.90 ,present ,12.56 ,50.70 ,
26/07/2021,11:40:00,15.33,-0.575,0.000,0.00,0.38,-3.40,0.310,-0.08,8.551,4.21,26.00 ,present ,12.60 ,51.30 ,
26/07/2021,11:50:00,15.51,0.368,0.000,0.00,0.38,-3.40,0.042,0.05,8.544,4.20,27.30 ,present ,12.63 ,51.30 ,
26/07/2021,12:00:00,15.57,0.295,0.000,0.00,0.38,-3.40,0.254,0.04,8.544,4.20,26.50 ,present ,12.60 ,51.00 ,
26/07/2021,12:10:00,15.63,0.253,0.000,0.00,0.38,-3.40,0.228,0.03,8.540,4.20,26.30 ,present ,12.60 ,51.00 ,
26/07/2021,12:20:00,15.72,-0.221,0.000,0.00,0.38,-3.40,0.022,-0.03,8.536,4.20,26.30 ,present ,12.60 ,51.00 ,
26/07/2021,12:30:00,15.77,-0.894,0.000,0.00,0.38,-3.40,0.600,-0.12,8.536,4.20,26.40 ,present ,12.63 ,51.00 ,
26/07/2021,12:40:00,15.87,0.137,0.892,-0.21,0.38,-3.40,0.310,0.01,8.533,4.20,26.30 ,present ,12.63 ,51.00 ,
26/07/2021,12:50:00,15.98,0.356,1.301,-0.34,0.38,-3.40,-0.121,0.04,8.529,4.20,26.50 ,present ,12.60 ,51.30 ,
26/07/2021,13:00:00,16.08,-0.044,0.000,0.00,0.38,-3.40,0.407,0.00,8.525,4.20,26.60 ,present ,12.56 ,51.30 ,
26/07/2021,13:10:00,16.18,-0.514,0.000,0.00,0.38,-3.40,0.964,-0.07,8.521,4.20,26.90 ,present ,12.60 ,51.00 ,
26/07/2021,13:20:00,16.33,-0.041,1.691,-0.54,0.38,-3.40,-0.148,0.00,8.514,4.21,27.00 ,present ,12.60 ,51.30 ,
26/07/2021,13:30:00,16.54,-0.251,0.728,-0.20,0.38,-3.40,-0.091,-0.03,8.506,4.21,27.40 ,present ,12.63 ,51.00 ,
26/07/2021,13:40:00,16.76,-0.798,0.000,0.00,0.38,-3.40,0.517,-0.11,8.499,4.21,27.50 ,present ,12.60 ,51.00 ,
26/07/2021,13:50:00,16.91,0.093,1.651,-0.49,0.38,-3.40,-0.623,0.01,8.491,4.20,27.40 ,present ,12.60 ,51.30 ,
26/07/2021,14:00:00,16.98,-1.302,0.000,0.00,0.38,-3.40,0.162,-0.18,8.491,4.21,27.30 ,present ,12.60 ,51.00 ,
26/07/2021,14:10:00,17.06,-0.130,0.000,0.00,0.38,-3.40,-0.271,-0.01,8.488,4.20,27.30 ,present ,12.56 ,51.00 ,
26/07/2021,14:20:00,17.11,-1.133,0.000,0.00,0.38,-3.40,0.246,-0.15,8.484,4.21,27.30 ,present ,12.56 ,50.70 ,
26/07/2021,14:30:00,17.16,-0.945,0.000,0.00,0.38,-3.40,0.642,-0.13,8.484,4.21,27.30 ,present ,12.60 ,51.00 ,
26/07/2021,14:40:00,17.15,-0.526,0.000,0.00,0.38,-3.40,0.436,-0.07,8.484,4.20,27.30 ,present ,12.60 ,51.30 ,
26/07/2021,14:50:00,17.27,-0.416,0.000,0.00,0.38,-3.40,0.477,-0.05,8.480,4.21,27.70 ,present ,12.56 ,51.30 ,
26/07/2021,15:00:00,17.33,0.534,0.000,0.00,0.38,-3.40,0.257,0.07,8.476,4.21,27.90 ,present ,12.60 ,51.60 ,
26/07/2021,15:10:00,17.46,0.321,0.000,0.00,0.38,-3.40,0.032,0.04,8.473,4.21,28.50 ,present ,12.60 ,51.00 ,
26/07/2021,15:20:00,17.62,-0.842,0.000,0.00,0.38,-3.40,0.870,-0.11,8.465,4.20,28.60 ,present ,12.60 ,51.30 ,
26/07/2021,15:30:00,17.79,-0.465,0.000,0.00,0.38,-3.40,0.040,-0.06,8.462,4.21,29.20 ,present ,12.56 ,51.30 ,
26/07/2021,15:40:00,18.06,-1.142,0.273,-0.14,0.38,-3.40,0.051,-0.15,8.451,4.21,29.10 ,present ,12.56 ,51.60 ,
26/07/2021,15:50:00,18.26,0.068,0.755,-0.15,0.38,-3.40,-0.509,0.00,8.443,4.21,29.10 ,present ,12.56 ,51.00 ,
26/07/2021,16:00:00,18.31,-1.373,0.000,0.00,0.38,-3.40,-0.091,-0.19,8.439,4.21,29.00 ,present ,12.60 ,51.30 ,
26/07/2021,16:10:00,18.43,-1.088,0.000,0.00,0.38,-3.40,0.019,-0.15,8.436,4.21,29.10 ,present ,12.60 ,51.00 ,
